datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations/0,stations/1,stations/2,stations/3,stations/4,source,stations/5,stations/6
2020-01-01,1577817000,67.3,38.7,51.9,67.3,38.6,51.6,45.2,80.8,0,0,0,,0,0,13.2,9.2,79.2,1021,28.1,0.6,154.6,13.2,6,07:13:52,1577843032,17:34:57,1577880297,0.19,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-02,1577903400,71.1,43.5,57.1,71.1,43.5,57.1,48.2,76.3,0,0,0,,0,0,17.4,5.8,63,1020.8,30.9,0.7,153.9,13.3,6,07:14:07,1577929447,17:35:38,1577966738,0.23,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-03,1577989800,71.6,48.8,59.5,71.6,48.8,59.5,51.1,77.3,0,0,0,,0,0,10.7,8.1,90.2,1018.3,32.7,0.9,147.8,12.5,6,07:14:22,1578015862,17:36:21,1578053181,0.25,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-04,1578076200,70.1,48.9,57.7,70.1,48.9,57.7,50.2,78,0,0,0,,0,0,11.9,9.2,281.7,1017.5,25,0.7,148.3,12.9,6,07:14:34,1578102274,17:37:04,1578139624,0.29,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,
2020-01-05,1578162600,68.4,47.4,57.5,68.4,47.4,57.5,47.9,73.1,0,0,0,,0,0,17.2,10.3,274.1,1017.9,44.2,1,161.5,13.9,6,07:14:45,1578188685,17:37:48,1578226068,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-06,1578249000,66.1,51.8,57.9,66.1,51.8,57.9,49.9,76.8,0,0,0,,0,0,13.6,8.1,21.4,1018.8,68.8,0.8,72.7,6.4,3,07:14:55,1578275095,17:38:32,1578312512,0.35,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,
2020-01-07,1578335400,64.4,55.4,59.3,64.4,55.4,59.3,54.1,83.6,0.137,100,4.17,rain,0,0,16.1,9.2,93.4,1016.3,70.5,1,101.4,8.7,5,07:15:03,1578361503,17:39:17,1578398957,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-08,1578421800,57.6,51.8,55.5,57.6,51.8,55.5,54,94.8,0.686,100,12.5,rain,0,0,17.9,11.4,336.2,1014.5,76.5,0.7,60.2,5.3,3,07:15:09,1578447909,17:40:03,1578485403,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-09,1578508200,57.3,46.4,51.6,57.3,43.7,50.2,48.2,89.1,0,0,0,,0,0,19,10.3,286.1,1019.3,38.5,0.7,172.6,15,6,07:15:14,1578534314,17:40:50,1578571850,0.45,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-01-10,1578594600,62.7,42.8,51.3,62.7,38.5,50.1,46.2,84.6,0,0,0,,0,0,19.2,9.6,275.3,1019.8,30.6,0.5,176.2,15.3,7,07:15:17,1578620717,17:41:37,1578658297,0.48,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-01-11,1578681000,66.2,44.5,53.7,66.2,43.5,53.4,45.5,76.9,0,0,0,,0,0,15.4,9.2,263.2,1019.4,29.7,1.1,154.7,13.3,7,07:15:18,1578707118,17:42:24,1578744744,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-12,1578767400,71.3,47,56.9,71.3,45.7,56.7,47.7,74.8,0,0,0,,0,0,13.9,8.1,260.4,1016.2,24.6,0.9,169,14.5,6,07:15:18,1578793518,17:43:12,1578831192,0.55,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-13,1578853800,69.8,49.1,59,69.8,49.1,59,52.3,80.1,0.033,100,4.17,rain,0,0,22.6,11.9,130,1011.6,57.9,0.8,128.5,11.1,5,07:15:17,1578879917,17:44:00,1578917640,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,remote
2020-01-14,1578940200,61.1,50,55.9,61.1,47.7,55.8,52.8,89.7,0,0,0,,0,0,11.4,8.1,313.2,1015.4,35.5,0.9,93.5,7.9,5,07:15:13,1578966313,17:44:49,1579004089,0.62,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,
2020-01-15,1579026600,66.5,46.6,55.7,66.5,45.8,55.7,50.9,85.2,0,0,0,,0,0,12.1,6.9,320.5,1016.3,30,0.9,168.1,14.6,7,07:15:08,1579052708,17:45:38,1579090538,0.66,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-16,1579113000,59.5,46.4,54,59.5,44.2,53.8,51.1,90.1,0.159,100,16.67,rain,0,0,21.3,6.9,315.6,1015.3,62.8,0.6,110.9,9.8,5,07:15:02,1579139102,17:46:28,1579176988,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-17,1579199400,62.1,52.4,55.3,62.1,52.4,55.3,52.7,91.4,0.086,100,8.33,rain,0,0,12.3,8.1,293.3,1016.4,62.8,0.6,111.9,9.5,4,07:14:54,1579225494,17:47:17,1579263437,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-18,1579285800,61.8,51,54.6,61.8,51,54.6,50.9,88.2,0,0,0,,0,0,13.2,6.9,299.4,1018.3,48,0.5,117.7,10.3,6,07:14:44,1579311884,17:48:07,1579349887,0.76,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-19,1579372200,60.5,46.2,50.8,60.5,41.1,49,48.4,92.1,0,0,0,,0,0,15.9,10.5,267,1019.2,28,0.5,165.9,14.3,7,07:14:33,1579398273,17:48:57,1579436337,0.8,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-20,1579458600,59.5,46.4,51.9,59.5,42.9,50.5,50.4,94.8,0,0,0,,0,0,14.8,8.1,268.6,1018.1,50.5,0.5,150.6,13,6,07:14:20,1579484660,17:49:48,1579522788,0.84,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-21,1579545000,67.5,50.6,56.5,67.5,50.6,56.5,52.5,87.7,0,0,0,,0,0,10.7,6.9,104.8,1018.6,54.6,0.5,159.2,13.8,6,07:14:05,1579571045,17:50:38,1579609238,0.87,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-22,1579631400,61.6,46.9,52.9,61.6,45.6,52.4,50.8,92.9,0,0,0,,0,0,17,9.2,262.4,1020.6,47.5,0.4,181.2,15.7,7,07:13:49,1579657429,17:51:28,1579695688,0.91,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-23,1579717800,67.6,48.2,55.6,67.6,44.5,54.6,44.7,70.4,0,0,0,,0,0,23.5,11.9,275.6,1018.8,8.8,1.3,190.6,16.5,7,07:13:32,1579743812,17:52:19,1579782139,0.94,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-24,1579804200,68.5,42.8,55.4,68.5,38,54.1,42.8,66.2,0,0,0,,0,0,23,13.9,268.2,1016.4,23.2,1.7,191.9,16.6,7,07:13:12,1579830192,17:53:09,1579868589,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-25,1579890600,67.1,44.5,56.2,67.1,44.5,56.2,44.7,69,0,0,0,,0,0,12.3,7.6,287.5,1016.5,15.9,1.4,187.1,16.3,7,07:12:52,1579916572,17:54:00,1579955040,0,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-26,1579977000,72,46.3,57.6,72,46.3,57.5,47.8,73.6,0,0,0,,0,0,17.4,9.2,275.7,1014.8,8.1,0.9,184.4,16.1,7,07:12:29,1580002949,17:54:50,1580041490,0.04,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-27,1580063400,71.6,50.6,60.3,71.6,50.6,60.3,50.5,72.6,0,0,0,,0,0,13.4,10.3,57.2,1012.1,46.9,0.9,122.9,10.7,5,07:12:06,1580089326,17:55:40,1580127940,0.08,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-28,1580149800,70.1,55.4,60.5,70.1,55.4,60.5,56.7,88.2,0.344,100,25,rain,0,0,23,13.9,91.2,1010.7,72.7,0.9,134.2,11.8,5,07:11:40,1580175700,17:56:30,1580214390,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-29,1580236200,68.1,51.8,58.6,68.1,51.8,58.6,52.6,83.1,0.17,100,4.17,rain,0,0,11.6,8.3,310.8,1016.7,46.4,1,148.1,12.8,6,07:11:13,1580262073,17:57:20,1580300840,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-30,1580322600,67,48.2,57.2,67,45,57,51.2,82.2,0,0,0,,0,0,22.6,11.4,285.6,1017.7,6.4,0.9,190.1,16.3,7,07:10:45,1580348445,17:58:10,1580387290,0.17,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-01-31,1580409000,65.7,44.6,54.3,65.7,41.3,53.7,47.6,80.4,0,0,0,,0,0,17,8.3,278.5,1015.5,5.6,1.3,187.9,16.2,7,07:10:15,1580434815,17:59:00,1580473740,0.21,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-01,1580495400,66.4,45.6,55.3,66.4,45.6,55.2,47.3,76.2,0,0,0,,0,0,17.4,9.2,296.4,1018.3,21.2,1.1,182.4,15.6,7,07:09:44,1580521184,17:59:49,1580560189,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-02,1580581800,65.3,44.6,53.7,65.3,41.3,53.4,47.1,80.6,0,0,0,,0,0,18.8,11.4,276.9,1019.9,34,0.9,200.2,17.2,7,07:09:11,1580607551,18:00:39,1580646639,0.25,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-03,1580668200,69.8,44.1,56.5,69.8,43.2,56.4,45,70.4,0,0,0,,0,0,15.4,7.8,267.1,1018.5,0.1,1.3,203.3,17.7,7,07:08:37,1580693917,18:01:28,1580733088,0.3,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-04,1580754600,70.6,45.6,58.3,70.6,45.6,58.3,46.2,67.7,0,0,0,,0,0,14.1,9.2,121.3,1016.8,11.3,1.1,199.5,17.3,7,07:08:02,1580780282,18:02:16,1580819536,0.34,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-05,1580841000,69.6,47.6,57.7,69.6,46.3,57.4,48.8,75,0,0,0,,0,0,19,10.3,287.7,1017.1,18.6,1.1,198.1,17.2,7,07:07:25,1580866645,18:03:05,1580905985,0.37,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-02-06,1580927400,66.2,45.6,55.3,66.2,44.2,55,46.2,75.2,0,0,0,,0,0,14.5,6.9,266.9,1016.4,16,1.3,203.6,17.6,7,07:06:47,1580953007,18:03:53,1580992433,0.4,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-07,1581013800,66.6,45.5,55.5,66.6,45.5,55.5,46.5,74,0,0,0,,0,0,18.1,9.2,308.7,1018.9,3.9,1,184.3,16,7,07:06:08,1581039368,18:04:41,1581078881,0.43,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-02-08,1581100200,69,47.7,56.6,69,46.3,56.2,47.2,73.7,0,0,0,,0,0,16.1,11.4,286.9,1020.8,2.3,1,208,18,8,07:05:27,1581125727,18:05:28,1581165328,0.47,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-09,1581186600,71,46.3,57.6,71,46.3,57.5,48.3,75.1,0,0,0,,0,0,13.9,38.2,305,1021.3,19.3,1,211.5,18.3,8,07:04:45,1581212085,18:06:15,1581251775,0.5,Clear,Clear conditions throughout the day.,wind,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-10,1581273000,68.9,44.6,56.1,68.9,43.2,55.8,47.2,74.8,0,0,0,,0,0,16.1,8.1,269.9,1019.3,30,0.8,214,18.6,8,07:04:02,1581298442,18:07:02,1581338222,0.53,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-11,1581359400,72,45.9,58.8,72,45.9,58.8,48,71.8,0,0,0,,0,0,14.3,6.9,275.8,1019.4,11.9,0.9,214.2,18.6,8,07:03:18,1581384798,18:07:48,1581424668,0.57,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-12,1581445800,75.1,50,61,75.1,48.4,60.9,52.4,76.6,0,0,0,,0,0,24.8,13.9,265.3,1018.9,7.9,0.8,209.3,18.1,8,07:02:32,1581471152,18:08:34,1581511114,0.6,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-13,1581532200,80.6,51.8,65.6,81.1,51.8,65.6,53.1,67.4,0,0,0,,0,0,23.7,13.9,262.4,1015.7,6.1,1.3,210.5,18,8,07:01:45,1581557505,18:09:20,1581597560,0.64,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-14,1581618600,75.9,55.5,65.3,75.9,55.5,65.3,50.2,60.5,0,0,0,,0,0,28.9,16.1,279.1,1012.9,0,1.5,220.6,19,8,07:00:57,1581643857,18:10:05,1581684005,0.67,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-15,1581705000,77,50,63.3,77,47.2,63.2,46.1,56.5,0,0,0,,0,0,23.3,16.1,265,1013.2,0,1.5,223.8,19.4,8,07:00:08,1581730208,18:10:50,1581770450,0.71,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-16,1581791400,78.9,51.3,64.1,78.9,51.3,64.1,48.4,60,0,0,0,,0,0,15.9,9.2,284.8,1016.3,0,1.5,225.5,19.6,8,06:59:18,1581816558,18:11:34,1581856894,0.75,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-17,1581877800,78.7,51.5,63.4,78.7,51.5,63.4,49.1,64.8,0,0,0,,0,0,19.9,13.9,273.5,1017.4,0.4,1.2,226.4,19.7,8,06:58:27,1581902907,18:12:18,1581943338,0.78,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-18,1581964200,77.4,51.8,64,77.4,51.8,64,45.9,55.4,0,0,0,,0,0,21.7,12.8,270,1014.6,7.2,1.3,229.4,19.7,8,06:57:35,1581989255,18:13:02,1582029782,0.81,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-19,1582050600,78.9,49.9,66.1,78.9,49.9,66.1,49.6,59.5,0,0,0,,0,0,21.7,13.9,112.5,1013.2,45.8,1.4,204.4,17.8,7,06:56:42,1582075602,18:13:45,1582116225,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,remote
2020-02-20,1582137000,80.4,59.3,69.2,80.8,59.3,69.2,54.2,60.6,0.039,100,4.17,rain,0,0,28.9,15,103.2,1012.8,54.7,1.6,209,18.1,7,06:55:48,1582161948,18:14:28,1582202668,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,
2020-02-21,1582223400,68,57.2,62.9,68,57.2,62.9,57.3,82.6,0,0,0,,0,0,32,17.2,61.9,1016.6,66.5,1.8,55.3,4.7,3,06:54:53,1582248293,18:15:10,1582289110,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-22,1582309800,75.3,55.4,64.2,75.3,55.4,64.2,56.5,78,0,0,0,,0,0,17.4,9.2,56.9,1020.1,46.2,1.4,165.9,14.4,7,06:53:57,1582334637,18:15:52,1582375552,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-23,1582396200,79.5,58,68.1,79.5,58,68.1,58.8,74.9,0,0,0,,0,0,13.4,9.2,323.7,1018,39.7,1.2,202,17.7,7,06:53:00,1582420980,18:16:34,1582461994,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-24,1582482600,78.2,57.3,67.4,78.2,57.3,67.4,57,71.5,0,0,0,,0,0,14.3,8.1,303.8,1014.7,16.4,1.5,208.5,18.1,8,06:52:02,1582507322,18:17:15,1582548435,0.02,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-25,1582569000,78,57.2,66.9,78,57.2,66.9,57.6,75.5,0,0,0,,0,0,15.4,11.4,281.4,1013.5,6.2,1,223.7,19.3,8,06:51:04,1582593664,18:17:56,1582634876,0.05,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-26,1582655400,80.1,57.9,68.6,80.6,57.9,68.6,57,70.4,0,0,0,,0,0,13,8.8,274.1,1014.1,19.8,1,219.5,18.8,8,06:50:04,1582680004,18:18:36,1582721316,0.09,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-27,1582741800,80.6,59,69.2,80.8,59,69.2,60.9,77.5,0,0,0,,0,0,11.4,8.1,111.3,1014.5,37.7,0.9,206.3,17.9,8,06:49:04,1582766344,18:19:16,1582807756,0.12,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-02-28,1582828200,78.7,64.2,70.3,78.7,64.2,70.3,61.8,76.1,0,0,0,,0,0,20.8,12.8,110.4,1013,47.2,1.2,188.3,16.1,7,06:48:03,1582852683,18:19:56,1582894196,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-02-29,1582914600,80.4,60.8,68.4,82.4,60.8,68.5,61.2,79.9,0.726,100,8.33,rain,0,0,22.8,15,91.5,1012.2,65.9,1.3,134.9,11.6,7,06:47:02,1582939022,18:20:35,1582980635,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-01,1583001000,79.1,59,68.9,79.1,59,68.9,59.3,74,0,0,0,,0,0,14.8,12.8,111.5,1013,30.7,1.6,198.7,17,8,06:46:00,1583025360,18:21:14,1583067074,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-02,1583087400,82.4,61.3,70.6,82.7,61.3,70.6,61.1,74.8,0,0,0,,0,0,9.6,8.1,272.3,1012.7,32.8,1.2,222.6,19.1,8,06:44:57,1583111697,18:21:52,1583153512,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-03,1583173800,82.6,60.6,71.3,81.9,60.6,71.2,57.8,66.9,0,0,0,,0,0,14.1,8.1,289.2,1011.2,26.9,1.3,232.7,20,8,06:43:54,1583198034,18:22:31,1583239951,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-04,1583260200,83.3,61.2,70,84.3,61.2,70,57.1,66.5,0,0,0,,0,0,20.8,13.2,120.1,1010.2,33.2,1.5,215.1,18.8,8,06:42:49,1583284369,18:23:08,1583326388,0.32,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-05,1583346600,79.5,59,67.1,79.5,59,67.1,58.9,77.1,0.614,100,12.5,rain,0,0,24.4,15,99.5,1010.4,74,1.5,207.4,17.9,8,06:41:45,1583370705,18:23:46,1583412826,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-03-06,1583433000,70.1,55.4,60.8,70.1,55.4,60.8,56.8,87.3,1.113,100,16.67,rain,0,0,32.4,11.4,90.8,1009.3,72.2,1.2,102.9,8.9,6,06:40:40,1583457040,18:24:23,1583499263,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-07,1583519400,69.1,57.2,63,69.1,57.2,63,58,84.9,0,0,0,,0,0,18.3,9.2,124.1,1013.9,62.7,1.4,180,15.4,7,06:39:34,1583543374,18:25:00,1583585700,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-08,1583605800,77,56.3,64.9,77,56.3,64.9,56.3,77,3.362,100,4.17,rain,0,0,17.9,13.9,299.5,1016.1,24.9,1.3,236.4,20.2,9,06:38:28,1583629708,18:25:37,1583672137,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-03-09,1583692200,77,56.9,65.5,77,56.9,65.5,53.7,69.5,0,0,0,,0,0,22.4,13.9,281.2,1013.2,6,1.7,262.1,22.6,9,06:37:22,1583716042,18:26:13,1583758573,0.5,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,remote
2020-03-10,1583778600,77.9,54.1,66.7,77.9,54.1,66.7,53.5,66.2,0.014,100,4.17,rain,0,0,10.3,6.9,148.4,1011.9,21.5,1.5,258.7,22.5,9,06:36:15,1583802375,18:26:49,1583845009,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-11,1583865000,80.2,61.7,70.1,81.8,61.7,70.2,60.2,72.8,0.041,100,8.33,rain,0,0,24.2,15,107.3,1009.3,56,1.7,203.3,17.6,8,06:35:07,1583888707,18:27:25,1583931445,0.55,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-12,1583951400,80.6,61.2,71,80.5,61.2,70.9,57.2,66.6,0,0,0,,0,0,23,11.4,137,1011.5,51.8,1.8,229.9,19.9,8,06:34:00,1583975040,18:28:01,1584017881,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-13,1584037800,81.6,59,70.1,80.6,59,70,50.9,54.3,0,0,0,,0,0,22.6,9.2,250,1013.5,28.3,1.7,240.8,21,9,06:32:52,1584061372,18:28:36,1584104316,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-14,1584124200,73.7,60,65.5,73.7,60,65.5,60.4,84.4,1.263,100,8.33,rain,0,0,19.2,11.4,71.4,1015.1,53.9,1.5,165.8,14.2,6,06:31:43,1584147703,18:29:11,1584190751,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,
2020-03-15,1584210600,76.3,55.4,65.5,76.3,55.4,65.5,55.3,72.9,0,0,0,,0,0,9.8,8.1,320.5,1016.4,40.9,1.3,210.7,18.2,7,06:30:35,1584234035,18:29:46,1584277186,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-16,1584297000,78.4,57.7,67.9,78.4,57.7,67.9,56.1,68.7,0,0,0,,0,0,15.9,8.8,282.1,1016.4,36.6,1.5,251,21.5,8,06:29:26,1584320366,18:30:21,1584363621,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-17,1584383400,81.3,57.2,70,81.4,57.2,70,56.5,66,0,0,0,,0,0,18.8,11.4,285.4,1016.2,0,1.7,269.6,23.3,9,06:28:17,1584406697,18:30:55,1584450055,0.76,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-18,1584469800,84.2,59,72.1,83.8,59,72,58.3,65.6,0,0,0,,0,0,18.6,11.4,272.4,1014.5,9.1,1.5,264.2,22.9,9,06:27:08,1584493028,18:31:30,1584536490,0.79,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-19,1584556200,86,60.8,74.2,85.4,60.8,74.3,61,66.2,0,0,0,,0,0,18.6,9.2,291.8,1011.2,22.3,1.5,257,22.4,9,06:25:58,1584579358,18:32:04,1584622924,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
2020-03-20,1584642600,87.2,62.6,75.5,89.7,62.6,75.7,60.9,62.6,0,0,0,,0,0,13.4,6.9,91.3,1010,37.9,1.4,243,21.1,9,06:24:49,1584665689,18:32:38,1584709358,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,
