name,datetime,log_temp,feelslike,log_precip,precipprob,precipcover,log_humidity,log_dew,log_windspeed,log_windgust,winddir,log_solarradiation,solarenergy,uvindex,cloudcover,log_pressure,visibility,snowdepth,severerisk,year,month,day,season_Dry,season_Wet
india,2018-11-14,4.291828366755733,72.2,0.0,100,8,4.3267781604434035,4.160444363926624,2.2925347571405443,2.9014215940827497,108.5,5.1310814471721224,14.5,6,68.5,6.922939414307177,1.5,0,14,2018,11,14,True,False
india,2018-11-15,4.26689632742025,70.4,0.0,0,0,4.321480134805848,4.12552017969055,2.424802725718295,2.928523523860541,336.7,5.161351511474879,15.0,6,11.6,6.922939414307177,1.5,0,14,2018,11,15,True,False
india,2018-11-16,4.22683374526818,67.5,0.0,0,0,4.188138441508461,4.005513348515485,2.7013612129514133,3.190476350346503,269.0,5.2284312390838705,16.1,7,0.2,6.922939414307177,1.6,0,14,2018,11,16,True,False
india,2018-11-17,4.212127597878484,66.5,0.0,0,0,4.180522258463153,3.9889840465642745,2.4069451083182885,2.8678989020441064,280.2,5.214392131610276,15.9,7,15.9,6.922939414307177,1.9,0,14,2018,11,17,True,False
india,2018-11-18,4.235554730773624,68.1,0.0,0,0,4.216562194946349,4.032469158504013,2.066862759472976,2.533696813957432,116.5,5.184028220145909,15.4,7,0.3,6.922939414307177,1.6,0,14,2018,11,18,True,False
india,2018-11-19,4.273884476054178,70.9,0.0,0,0,4.186619838331271,4.074141854904581,2.2082744135228043,2.9391619220655967,108.4,5.030437921392435,13.1,6,57.4,6.922939414307177,1.3,0,14,2018,11,19,True,False
india,2018-11-20,4.254193263163997,69.5,0.0,0,0,4.3067641501733345,4.104294893075269,1.824549292051046,2.667228206581955,311.5,5.178407069875479,15.3,7,7.1,6.922939414307177,1.2,0,14,2018,11,20,True,False
india,2018-11-21,4.23410650459726,67.9,0.0,0,0,4.21803603456465,4.027135812528651,1.9740810260220096,2.9391619220655967,264.1,5.195730777772936,15.4,7,1.4,6.922939414307177,1.1,0,14,2018,11,21,True,False
india,2018-11-22,4.220977213155467,66.9,0.0,0,0,4.117409835153096,3.960813169597578,1.7749523509116738,2.4849066497880004,288.8,5.177843213080163,15.1,7,27.1,6.922939414307177,1.7,0,14,2018,11,22,True,False
india,2018-11-23,4.22683374526818,67.4,0.0,0,0,4.072439726834051,3.933784497209659,2.6946271807700692,3.2347491740244907,284.9,5.186826990514674,15.4,7,4.8,6.922939414307177,1.6,0,14,2018,11,23,True,False
india,2018-11-24,4.21803603456465,66.9,0.0,0,0,4.028916756899646,3.910021002757473,2.624668592163159,3.152736022363656,274.3,5.190175207928333,15.4,7,0.0,6.922939414307177,2.0,0,14,2018,11,24,True,False
india,2018-11-25,4.213607983048918,66.5,0.0,0,0,4.097672352314776,3.9435216724875173,1.9315214116032138,2.6390573296152584,282.9,5.180096735160606,15.4,7,0.0,6.922939414307177,1.9,0,14,2018,11,25,True,False
india,2018-11-26,4.194189897191817,65.4,0.0,0,0,4.255612709818223,4.005513348515485,2.1041341542702074,2.8154087194227095,346.3,5.162497643405501,15.1,7,6.1,6.922939414307177,1.5,0,14,2018,11,26,True,False
india,2018-11-27,4.229749199228304,67.7,0.0,0,0,4.222444564849416,4.027135812528651,1.667706820558076,2.517696472610991,131.0,4.969118613893322,12.4,6,29.1,6.922939414307177,1.5,0,14,2018,11,27,True,False
india,2018-11-28,4.244200317766478,68.8,0.0,0,0,4.268297869345539,4.07753744390572,1.4816045409242156,2.4595888418037104,99.9,5.001258132283659,12.7,6,31.2,6.922939414307177,1.4,0,14,2018,11,28,True,False
india,2018-11-29,4.220977213155467,67.1,0.0,0,0,4.294560608892605,4.063885354737392,1.9740810260220096,2.8154087194227095,267.7,5.1298987149230735,14.6,6,6.2,6.922939414307177,1.2,0,14,2018,11,29,True,False
india,2018-11-30,4.194189897191817,65.3,0.0,0,0,4.293195420967266,4.028916756899646,1.9740810260220096,2.9014215940827497,272.4,5.138148614395216,14.7,6,0.0,6.922939414307177,1.2,0,14,2018,11,30,True,False
india,2018-12-01,4.183575695950044,64.6,0.0,0,0,4.210645017918261,3.9684033388642534,2.322387720290225,2.9014215940827497,268.5,5.149817358229593,14.9,7,0.0,6.922939414307177,1.7,0,14,2018,12,1,True,False
india,2018-12-02,4.177459468932607,64.1,0.0,0,0,4.182050142641207,3.929862923556477,2.028148247292285,2.2512917986064953,245.4,5.1375615876686425,14.6,6,0.5,6.922939414307177,1.6,0,14,2018,12,2,True,False
india,2018-12-03,4.168214410788556,63.6,0.0,0,0,4.185098925490565,3.929862923556477,1.9459101490553132,2.4849066497880004,288.2,5.13167228913909,14.5,6,5.4,6.922939414307177,1.3,0,14,2018,12,3,True,False
india,2018-12-04,4.14946386144318,62.4,0.0,0,0,4.248495242049359,3.9512437185814275,1.6094379124341003,2.4595888418037104,285.3,5.072043922224899,13.7,6,26.6,6.922939414307177,1.2,0,14,2018,12,4,True,False
india,2018-12-05,4.151039905898646,62.5,0.0,0,0,4.28496492183075,3.9721769282478934,1.824549292051046,2.533696813957432,300.7,5.099256485749784,14.2,6,18.6,6.922939414307177,1.2,0,14,2018,12,5,True,False
india,2018-12-06,4.143134726391533,62.0,0.0,0,0,4.31748811353631,3.979681653901961,1.840549633397487,2.5572273113676265,293.8,5.097424424168647,13.9,6,13.7,6.922939414307177,1.2,0,14,2018,12,6,True,False
india,2018-12-07,4.130354999745133,61.2,0.0,0,0,4.301358731606427,3.9589065913269965,2.322387720290225,2.8903717578961645,268.7,5.116795489924646,14.3,6,6.3,6.922939414307177,1.1,0,14,2018,12,7,True,False
india,2018-12-08,4.1059436980654525,59.7,0.0,0,0,4.33990170837321,3.9454577815143836,1.7749523509116738,2.517696472610991,274.2,5.1149953094204985,14.3,6,0.2,6.922939414307177,1.2,0,14,2018,12,8,True,False
india,2018-12-09,4.127134385045092,61.0,0.0,0,0,4.264087336809195,3.929862923556477,1.7749523509116738,2.501435951739211,4.9,5.1047326174753715,14.2,6,0.0,6.922939414307177,1.2,0,14,2018,12,9,True,False
india,2018-12-10,4.131961425793407,61.3,0.0,0,0,4.32280727501391,3.975936331171799,1.7749523509116738,2.7013612129514133,108.3,5.078916801512661,13.8,6,6.5,6.922939414307177,1.0,0,14,2018,12,10,True,False
india,2018-12-11,4.119037174812473,60.5,0.0,100,4,4.380775852772229,4.000033882750859,1.916922612182061,2.6026896854443837,90.4,5.081404364984463,13.8,6,31.4,6.922939414307177,0.9,0,14,2018,12,11,True,False
india,2018-12-12,4.144720769547168,62.1,0.0,100,12,4.414009680526933,4.044804116661965,2.066862759472976,2.9856819377004897,105.2,4.897093252697127,11.5,6,62.7,6.922939414307177,1.0,0,14,2018,12,12,True,False
india,2018-12-13,4.110873864173311,60.0,0.0,0,0,4.388257184424518,3.9945242269398897,2.066862759472976,2.4849066497880004,318.0,5.003274939689963,12.7,6,35.5,6.922939414307177,1.5,0,14,2018,12,13,True,False
india,2018-12-14,4.084294226368599,58.3,0.0,0,0,4.398146016553765,3.9646154555473165,2.302585092994046,2.667228206581955,275.5,5.104125637183595,14.1,6,10.8,6.922939414307177,1.3,0,14,2018,12,14,True,False
india,2018-12-15,4.075841090657541,57.6,0.0,0,0,4.37449836825309,3.9435216724875173,2.1162555148025524,2.8507065015037334,269.6,5.11739483066779,14.1,6,0.0,6.922939414307177,1.3,0,14,2018,12,15,True,False
india,2018-12-16,4.07753744390572,57.6,0.0,0,0,4.298645025734831,3.893859034800475,1.916922612182061,2.7013612129514133,265.7,5.1298987149230735,14.4,6,0.3,6.922939414307177,1.2,0,14,2018,12,16,True,False
india,2018-12-17,4.050044303325521,56.4,0.0,0,0,4.30406509320417,3.86702563949741,2.066862759472976,2.8390784635086144,287.6,4.967727793084979,12.3,6,32.8,6.922939414307177,1.2,0,14,2018,12,17,True,False
india,2018-12-18,4.041295341132285,55.8,0.0,0,0,4.286341384539473,3.8480176754522337,2.388762789235098,2.8390784635086144,274.2,5.129306823813755,14.4,6,9.0,6.922939414307177,1.3,0,14,2018,12,18,True,False
india,2018-12-19,4.053522567701846,56.5,0.0,0,0,4.272490747605575,3.8543938925915096,2.0918640616783932,2.785011242238338,263.2,5.126342101808226,14.4,6,0.0,6.922939414307177,1.2,0,14,2018,12,19,True,False
india,2018-12-20,4.030694535145645,55.3,0.0,0,0,4.26689632742025,3.8088822465086327,2.2082744135228043,2.667228206581955,306.8,5.1375615876686425,14.5,7,0.0,6.922939414307177,1.0,0,14,2018,12,20,True,False
india,2018-12-21,4.01096295328305,54.2,0.0,0,0,4.290459441148391,3.8110970868381857,2.2082744135228043,2.772588722239781,276.0,5.1298987149230735,14.4,6,0.0,6.922939414307177,1.0,0,14,2018,12,21,True,False
india,2018-12-22,4.028916756899646,55.1,0.0,0,0,4.273884476054178,3.8088822465086327,1.4816045409242156,2.379546134130174,211.6,5.1298987149230735,14.4,6,0.0,6.922939414307177,0.7,0,14,2018,12,22,True,False
india,2018-12-23,4.041295341132285,55.6,0.0,0,0,4.3254562831854875,3.8628327612373745,2.066862759472976,2.424802725718295,119.5,5.120983351265121,14.4,6,4.7,6.922939414307177,0.7,0,14,2018,12,23,True,False
india,2018-12-24,4.032469158504013,55.4,0.0,0,0,4.3294166844015844,3.8607297110405954,2.066862759472976,2.91235066461494,320.3,5.115595729732743,14.4,6,3.8,6.922939414307177,0.6,0,14,2018,12,24,True,False
india,2018-12-25,3.9815490680767565,52.0,0.0,0,0,4.440295542797857,3.8753590210565547,2.760009940032921,3.0819099697950434,266.5,5.133442723357803,14.5,6,9.6,6.922939414307177,0.6,0,14,2018,12,25,True,False
india,2018-12-26,3.9889840465642745,52.7,0.0,0,0,4.298645025734831,3.775057150354989,2.2082744135228043,2.8507065015037334,270.5,5.134032172240181,14.5,6,0.0,6.922939414307177,0.9,0,14,2018,12,26,True,False
india,2018-12-27,4.012772908528289,54.1,0.0,0,0,4.237000862623624,3.7727609380946383,2.2082744135228043,2.5572273113676265,276.5,5.111385197196399,14.2,6,0.0,6.922939414307177,1.0,0,14,2018,12,27,True,False
india,2018-12-28,3.9646154555473165,50.6,0.0,0,0,4.355425952876702,3.7977338590260183,2.631888840136646,3.091042453358316,273.9,5.133442723357803,14.5,6,0.0,6.922939414307177,0.7,0,14,2018,12,28,True,False
india,2018-12-29,3.9815490680767565,52.1,0.0,0,0,4.268297869345539,3.751854253275325,2.772588722239781,2.91235066461494,275.6,5.138148614395216,14.5,6,0.0,6.922939414307177,0.9,0,14,2018,12,29,True,False
india,2018-12-30,4.005513348515485,53.7,0.0,0,0,4.272490747605575,3.7773481021015445,1.9878743481543455,2.379546134130174,278.5,5.116795489924646,14.3,6,5.6,6.922939414307177,1.0,0,14,2018,12,30,True,False
india,2018-12-31,4.019980146933238,54.5,0.0,0,0,4.255612709818223,3.784189633918261,2.6602595372658615,2.9391619220655967,283.0,5.123963979403259,14.4,6,0.0,6.922939414307177,0.9,0,14,2018,12,31,True,False
india,2019-01-01,4.037774210733707,55.4,0.0,0,0,4.264087336809195,3.8155121050473024,1.916922612182061,2.5877640352277083,272.1,5.0869788606835895,13.8,6,9.1,6.922939414307177,1.0,0,14,2019,1,1,True,False
india,2019-01-02,4.091005660956586,58.8,0.0,0,0,4.272490747605575,3.8897773964808264,2.066862759472976,2.5877640352277083,144.6,5.1089711948171175,14.2,6,16.1,6.922939414307177,0.9,0,14,2019,1,2,True,False
india,2019-01-03,4.018183201256536,54.3,0.0,0,0,4.432006566978902,3.914021008090819,2.653241964607215,3.005682604407159,274.5,5.123368564083496,14.4,6,0.0,6.922939414307177,0.5,0,14,2019,1,3,True,False
india,2019-01-04,3.996364153861897,52.4,0.0,0,0,4.480740107609915,3.9180050771056933,2.6741486494265287,2.681021528714291,274.5,4.907494535176743,11.6,6,38.2,6.922939414307177,0.5,0,14,2019,1,4,True,False
india,2019-01-05,4.041295341132285,55.0,0.0,0,0,4.379523504455763,3.901972669574645,2.6741486494265287,3.0633909220278057,113.1,5.115595729732743,14.3,6,17.4,6.922939414307177,0.6,0,14,2019,1,5,True,False
india,2019-01-06,4.070734696582967,57.6,0.0,100,12,4.414009680526933,3.9627161197436642,2.7013612129514133,2.740840023925201,27.2,4.869839484130799,10.9,5,53.0,6.922939414307177,0.9,0,14,2019,1,6,True,False
india,2019-01-07,4.030694535145645,55.1,0.0,0,0,4.473921899378137,3.949318790171843,2.066862759472976,2.681021528714291,277.0,5.132262782217954,14.4,6,24.9,6.922939414307177,0.6,0,14,2019,1,7,True,False
india,2019-01-08,4.027135812528651,54.8,0.0,0,0,4.448516375942715,3.929862923556477,2.33214389523559,2.8507065015037334,281.8,5.073297055220967,13.6,6,29.5,6.922939414307177,0.4,0,14,2019,1,8,True,False
india,2019-01-09,4.041295341132285,55.3,0.0,0,0,4.321480134805848,3.8607297110405954,2.785011242238338,3.0492730404820207,281.8,5.161351511474879,15.0,7,0.0,6.922939414307177,1.3,0,14,2019,1,9,True,False
india,2019-01-10,4.036008985209137,55.2,0.0,0,0,4.290459441148391,3.835141961092188,2.066862759472976,2.667228206581955,270.1,5.169346985251076,15.2,7,13.4,6.922939414307177,1.1,0,14,2019,1,10,True,False
india,2019-01-11,4.062165663857866,57.1,0.0,0,0,4.290459441148391,3.8628327612373745,1.916922612182061,2.4595888418037104,52.4,5.14574876790343,14.6,6,16.8,6.922939414307177,0.9,0,14,2019,1,11,True,False
india,2019-01-12,4.089332020398556,58.7,0.0,0,0,4.294560608892605,3.8958936234982624,2.066862759472976,2.6026896854443837,133.4,5.073297055220967,13.7,6,43.7,6.922939414307177,0.8,0,14,2019,1,12,True,False
india,2019-01-13,4.119037174812473,60.5,0.0,0,0,4.321480134805848,3.9589065913269965,2.322387720290225,2.8390784635086144,308.3,5.099256485749784,14.0,6,25.3,6.922939414307177,0.7,0,14,2019,1,13,True,False
india,2019-01-14,4.041295341132285,55.5,0.0,0,0,4.183575695950044,3.775057150354989,2.797281334830153,3.214867803470662,273.4,5.221436322212079,15.9,7,2.2,6.922939414307177,1.5,0,14,2019,1,14,True,False
india,2019-01-15,3.9721769282478934,50.8,0.0,0,0,4.279440045898781,3.763522997109702,2.517696472610991,3.091042453358316,270.8,5.184588601219693,15.1,7,32.3,6.922939414307177,1.3,0,14,2019,1,15,True,False
india,2019-01-16,4.019980146933238,54.6,0.0,0,0,4.309455941839047,3.832979798087693,1.916922612182061,2.322387720290225,106.1,5.0466457316192885,13.3,6,52.3,6.922939414307177,0.8,0,14,2019,1,16,True,False
india,2019-01-17,4.044804116661965,56.1,0.0,0,0,4.3267781604434035,3.86702563949741,2.322387720290225,2.681021528714291,289.6,5.202907181743378,15.6,7,8.3,6.922939414307177,0.6,0,14,2019,1,17,True,False
india,2019-01-18,4.018183201256536,54.2,0.0,0,0,4.375757021660286,3.86702563949741,2.72785282839839,2.6390573296152584,267.4,5.209486152841421,15.6,7,13.1,6.922939414307177,0.6,0,14,2019,1,18,True,False
india,2019-01-19,4.097672352314776,59.2,0.0,0,0,4.286341384539473,3.8897773964808264,1.916922612182061,2.5726122302071057,257.1,5.167639042905921,15.2,7,14.0,6.922939414307177,0.9,0,14,2019,1,19,True,False
india,2019-01-20,4.186619838331271,64.6,0.0,0,0,4.174387269895637,3.933784497209659,1.916922612182061,2.379546134130174,207.0,5.116795489924646,14.2,6,44.2,6.922939414307177,1.2,0,14,2019,1,20,True,False
india,2019-01-21,4.146304301152812,62.2,0.0,100,8,4.385769620952716,4.027135812528651,2.8735646395797834,3.3568971227655755,103.5,4.819474788635096,10.6,6,59.9,6.922939414307177,1.1,0,14,2019,1,21,True,False
india,2019-01-23,4.030694535145645,55.2,0.0,0,0,4.547541073151455,3.9945242269398897,2.066862759472976,2.5572273113676265,278.7,4.882801922586371,11.4,5,30.0,6.922939414307177,0.6,0,14,2019,1,23,True,False
india,2019-01-24,4.085976312551584,58.5,0.0,100,4,4.475061500641071,4.01096295328305,2.624668592163159,2.517696472610991,356.5,5.111987788356544,14.1,6,48.3,6.922939414307177,0.9,0,14,2019,1,24,True,False
india,2019-01-25,4.056988775678332,56.8,0.0,100,4,4.436751534363128,3.9589065913269965,2.2082744135228043,2.714694743820879,313.3,5.10230248262208,14.1,7,49.9,6.922939414307177,1.1,0,14,2019,1,25,True,False
india,2019-01-26,4.0163830207523885,54.2,0.0,0,0,4.268297869345539,3.8022081394209395,2.322387720290225,2.8791984572980396,289.6,5.255931650051599,16.5,7,8.5,6.922939414307177,1.3,0,14,2019,1,26,True,False
india,2019-01-27,3.9740583963475986,51.4,0.0,0,0,4.368181227851829,3.824284091120139,3.0492730404820207,3.0819099697950434,295.5,5.143416405330075,14.8,6,21.7,6.922939414307177,1.1,0,14,2019,1,27,True,False
india,2019-01-28,3.996364153861897,52.7,0.0,0,0,4.300002799195291,3.8066624897703196,2.791165107812717,3.269568939183719,274.8,5.292802185859927,16.9,7,0.0,6.922939414307177,1.6,0,14,2019,1,28,True,False
india,2019-01-29,4.007333185232471,53.1,0.0,0,0,4.254193263163997,3.7909846770510898,2.424802725718295,2.91235066461494,279.3,5.295312857527738,17.2,7,11.1,6.922939414307177,1.5,0,14,2019,1,29,True,False
india,2019-01-30,4.037774210733707,55.4,0.0,0,0,4.258445572902527,3.8264651170664994,2.2407096892759584,2.740840023925201,260.9,5.202356975402125,15.5,7,44.2,6.922939414307177,1.1,0,14,2019,1,30,True,False
india,2019-01-31,4.08260930600368,58.3,0.0,0,0,4.300002799195291,3.9160150266976834,2.3978952727983707,3.0819099697950434,104.4,5.19794439240125,15.5,7,62.7,6.922939414307177,1.3,0,14,2019,1,31,True,False
india,2019-02-01,4.1059436980654525,59.7,0.0,0,0,4.412798293340635,4.000033882750859,2.3513752571634776,2.6026896854443837,280.3,5.057518879995106,13.5,6,53.8,6.922939414307177,1.0,0,14,2019,2,1,True,False
india,2019-02-02,4.00369019395397,52.8,0.0,0,0,4.565389315976247,3.975936331171799,2.6461747973841225,2.8390784635086144,271.2,5.280662431309316,16.9,7,54.6,6.922939414307177,0.5,0,14,2019,2,2,True,False
india,2019-02-03,4.039536325727106,55.6,0.0,0,0,4.525044141508807,3.9908341858524357,2.3702437414678603,2.772588722239781,278.3,5.293304824724492,17.0,7,19.6,6.922939414307177,0.6,0,14,2019,2,3,True,False
india,2019-02-04,4.067315889834181,57.3,0.0,0,0,4.412798293340635,3.949318790171843,2.066862759472976,2.6026896854443837,266.3,5.292802185859927,17.0,7,25.3,6.922939414307177,1.0,0,14,2019,2,4,True,False
india,2019-02-05,4.147885329150131,62.3,0.0,0,0,4.361823927356363,4.012772908528289,1.9740810260220096,2.6026896854443837,103.8,5.090678001769792,14.0,6,41.0,6.922939414307177,1.1,0,14,2019,2,5,True,False
india,2019-02-06,4.197201947661808,65.5,0.0,100,4,4.450852825603734,4.117409835153096,2.6741486494265287,3.039749158970765,115.0,5.080783053998338,13.8,7,33.7,6.922939414307177,1.1,0,14,2019,2,6,True,False
india,2019-02-08,4.062165663857866,57.1,0.0,0,0,4.378269585796169,3.92395157629342,2.4849066497880004,2.9601050959108397,283.2,5.18850250054083,15.4,7,10.9,6.922939414307177,1.5,0,14,2019,2,8,True,False
india,2019-02-09,4.051784947803305,55.6,0.0,0,0,4.3489867805956814,3.8958936234982624,2.501435951739211,2.8903717578961645,280.4,5.362230692291689,18.4,8,0.0,6.922939414307177,1.6,0,14,2019,2,9,True,False
india,2019-02-10,4.055257173514054,56.6,0.0,0,0,4.356708826689592,3.9080149840306073,2.70805020110221,2.740840023925201,274.8,5.17558460116574,15.2,7,42.0,6.922939414307177,1.2,0,14,2019,2,10,True,False
india,2019-02-11,4.100989104940769,59.4,0.0,0,0,4.31748811353631,3.933784497209659,2.066862759472976,2.501435951739211,291.3,5.168208681201016,15.3,7,42.7,6.922939414307177,1.2,0,14,2019,2,11,True,False
india,2019-02-12,4.144720769547168,62.1,0.0,0,0,4.379523504455763,4.021773869387265,1.7404661748405046,2.4069451083182885,10.6,5.212214667494625,15.8,7,42.8,6.922939414307177,0.8,0,14,2019,2,12,True,False
india,2019-02-13,4.189654742026425,65.0,0.0,0,0,4.3134800921387715,4.032469158504013,2.1162555148025524,2.4849066497880004,100.0,5.292299294222474,17.0,8,57.4,6.922939414307177,1.1,0,14,2019,2,13,True,False
india,2019-02-14,4.163559631243574,63.3,0.0,100,12,4.469350462845557,4.0943445622221,2.517696472610991,3.190476350346503,108.1,4.653960350157523,9.0,4,67.1,6.922939414307177,0.9,0,14,2019,2,14,True,False
india,2019-02-15,4.143134726391533,62.0,0.0,100,4,4.463606621666305,4.069026754237811,2.379546134130174,3.104586678466073,277.5,4.922168312773925,11.7,5,57.3,6.922939414307177,1.1,0,14,2019,2,15,True,False
india,2019-02-16,4.104294893075269,59.6,0.0,0,0,4.526126978647638,4.05871738457895,2.424802725718295,2.8791984572980396,282.0,4.859812404361672,11.1,5,42.6,6.922939414307177,0.7,0,14,2019,2,16,True,False
india,2019-02-17,4.109233174715851,59.9,0.0,0,0,4.436751534363128,4.01096295328305,2.617395832834079,3.0819099697950434,268.7,5.353752073436137,18.3,7,36.6,6.922939414307177,0.9,0,14,2019,2,17,True,False
india,2019-02-18,4.182050142641207,64.5,0.0,100,4,4.3054155323020415,4.0163830207523885,2.6602595372658615,2.8390784635086144,132.0,5.065754593317335,13.6,7,56.5,6.922939414307177,1.3,0,14,2019,2,18,True,False
india,2019-02-19,4.189654742026425,65.0,0.0,0,0,4.39197696552705,4.075841090657541,2.1400661634962708,2.995732273553991,113.7,5.318610069815799,17.5,7,47.2,6.922939414307177,1.2,0,14,2019,2,19,True,False
india,2019-02-21,4.259859000699674,70.0,0.0,0,0,4.286341384539473,4.104294893075269,2.3513752571634776,3.0819099697950434,103.1,5.299816242671772,17.3,7,48.1,6.922939414307177,2.0,0,14,2019,2,21,True,False
india,2019-02-22,4.200204952921578,65.7,0.0,0,0,4.377014092850337,4.084294226368599,2.791165107812717,3.269568939183719,289.3,5.372496764722288,18.5,8,41.2,6.922939414307177,1.4,0,14,2019,2,22,True,False
india,2019-02-23,4.136765278106052,61.4,0.0,0,0,4.213607983048918,3.9219733362813143,2.9652730660692823,3.3568971227655755,284.7,5.445874930905651,20.1,8,35.1,6.922939414307177,2.0,0,14,2019,2,23,True,False
india,2019-02-24,4.154184562578117,62.7,0.0,0,0,4.197201947661808,3.9219733362813143,2.424802725718295,2.740840023925201,270.4,5.454038241544812,20.1,8,35.1,6.922939414307177,1.8,0,14,2019,2,24,True,False
india,2019-02-25,4.1588830833596715,63.0,0.0,100,4,4.189654742026425,3.92395157629342,2.7013612129514133,2.9014215940827497,71.3,5.273512247629066,16.8,8,48.4,6.922939414307177,1.7,0,14,2019,2,25,True,False
india,2019-02-26,4.115779842942166,60.3,0.0,100,4,4.231203744939298,3.912023005428146,2.772588722239781,3.2268439945173775,86.8,5.2652775124698366,16.7,7,63.2,6.922939414307177,1.9,0,14,2019,2,26,True,False
india,2019-02-27,4.0943445622221,59.0,0.0,0,0,4.286341384539473,3.9180050771056933,2.322387720290225,2.8903717578961645,340.7,5.305292980284462,17.2,7,45.9,6.922939414307177,2.0,0,14,2019,2,27,True,False
india,2019-02-28,4.0943445622221,59.0,0.0,0,0,4.255612709818223,3.8918202981106265,2.7536607123542622,3.0301337002713233,296.9,5.462559809942086,20.3,8,21.6,6.922939414307177,1.7,0,14,2019,2,28,True,False
india,2019-03-01,4.131961425793407,61.2,0.0,0,0,4.1588830833596715,3.8628327612373745,2.424802725718295,2.797281334830153,286.2,5.4988062272974405,20.8,8,9.5,6.922939414307177,1.8,0,14,2019,3,1,True,False
india,2019-03-02,4.11251186617755,60.1,0.0,100,16,4.411585436915426,4.009149716158869,2.517696472610991,2.533696813957432,72.9,4.681204872264089,9.3,4,74.1,6.922939414307177,1.3,0,14,2019,3,2,True,False
india,2019-03-03,4.141546163706395,61.9,0.0,100,8,4.456670177669648,4.060443010546419,2.517696472610991,2.5726122302071057,118.6,5.072670685015709,13.8,6,57.4,6.922939414307177,1.4,0,14,2019,3,3,True,False
india,2019-03-04,4.186619838331271,64.8,0.0,0,0,4.404277243608702,4.079230924412053,2.3513752571634776,2.928523523860541,287.0,5.367843429196647,18.3,7,31.1,6.922939414307177,1.2,0,14,2019,3,4,True,False
india,2019-03-05,4.1713056033582285,63.8,0.0,0,0,4.29592393562047,4.001863709427935,2.501435951739211,2.9391619220655967,280.8,5.420977379283924,19.6,8,27.4,6.922939414307177,1.5,0,14,2019,3,5,True,False
india,2019-03-06,4.1728476237100445,63.9,0.0,0,0,4.2017030805426,3.9454577815143836,2.4069451083182885,3.131136910560194,281.0,5.529429087511423,21.7,9,10.7,6.922939414307177,1.8,0,14,2019,3,6,True,False
india,2019-03-07,4.200204952921578,65.7,0.0,0,0,4.146304301152812,3.933784497209659,2.388762789235098,2.7013612129514133,276.3,5.534969267887039,21.6,9,2.6,6.922939414307177,1.8,0,14,2019,3,7,True,False
india,2019-03-08,4.229749199228304,67.7,0.0,0,0,4.160444363926624,3.9982007016691985,2.302585092994046,2.772588722239781,1.6,5.481888142742423,20.6,9,19.5,6.922939414307177,1.9,0,14,2019,3,8,True,False
india,2019-03-09,4.238444906195857,68.3,0.0,0,0,4.11251186617755,3.9871304779149512,2.322387720290225,3.0301337002713233,304.4,5.470167623474696,20.3,9,17.2,6.922939414307177,2.2,0,14,2019,3,9,True,False
india,2019-03-10,4.223909766576744,67.3,0.0,0,0,4.051784947803305,3.9259259105971376,2.424802725718295,2.772588722239781,282.2,5.571773731735836,22.6,9,6.8,6.922939414307177,2.3,0,14,2019,3,10,True,False
india,2019-03-11,4.269697449699962,70.5,0.0,100,4,4.1059436980654525,4.02535169073515,2.760009940032921,3.4339872044851463,131.3,5.339939041238856,17.9,8,40.6,6.922939414307177,2.1,0,14,2019,3,11,True,False
india,2019-03-12,4.2626798770413155,70.0,0.0,0,0,4.131961425793407,4.019980146933238,2.322387720290225,3.0301337002713233,334.5,5.454893673590133,20.2,8,46.2,6.922939414307177,2.0,0,14,2019,3,12,True,False
india,2019-03-13,4.237000862623624,68.2,0.0,0,0,4.141546163706395,4.007333185232471,2.066862759472976,2.785011242238338,339.4,5.038898759369115,13.4,5,60.1,6.922939414307177,2.1,0,14,2019,3,13,True,False
india,2019-03-14,4.180522258463153,64.4,0.0,100,4,4.3067641501733345,4.027135812528651,2.517696472610991,3.1780538303479458,324.7,5.288267030694535,16.8,7,53.8,6.922939414307177,1.7,0,14,2019,3,14,True,False
india,2019-03-15,4.197201947661808,65.5,0.0,0,0,4.283586561860629,4.023564380161053,2.2082744135228043,2.9014215940827497,291.6,5.5902404332570725,22.9,9,15.1,6.922939414307177,1.6,0,14,2019,3,15,True,False
india,2019-03-16,4.223909766576744,67.3,0.0,0,0,4.207673247529104,4.014579593753238,2.322387720290225,2.928523523860541,283.5,5.553734478412542,22.2,9,27.5,6.922939414307177,1.9,0,14,2019,3,16,True,False
india,2019-03-17,4.2626798770413155,69.9,0.0,0,0,4.11251186617755,4.01096295328305,2.322387720290225,2.740840023925201,279.0,5.5909869805108565,23.1,9,29.8,6.922939414307177,2.0,0,14,2019,3,17,True,False
india,2019-03-18,4.2626798770413155,69.9,0.0,0,0,4.143134726391533,4.02535169073515,2.424802725718295,2.667228206581955,284.6,5.576327819303087,22.9,9,15.9,6.922939414307177,1.8,0,14,2019,3,18,True,False
india,2019-03-19,4.302712827954156,72.7,0.0,0,0,4.1059436980654525,4.048300623720694,2.066862759472976,2.772588722239781,265.4,5.5610661724546055,22.4,9,10.8,6.922939414307177,1.7,0,14,2019,3,19,True,False
india,2019-03-20,4.37197629882038,78.2,0.0,0,0,3.9684033388642534,4.075841090657541,2.3978952727983707,3.40452517175483,145.0,5.485211785187126,20.7,8,40.9,6.922939414307177,1.8,0,14,2019,3,20,True,False
