datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations/0,stations/1,stations/2,stations/3,stations/4,source,stations/5,stations/6,severerisk
2023-11-20,1700418600,78.4,57.2,66.7,78.4,57.2,66.7,56.5,72.7,0,0,0,,0,0,12.3,5.8,272.4,1017.6,0,1.8,175.4,15.3,7,06:47:22,1700443042,17:25:42,1700481342,0.25,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-11-21,1700505000,78,56.5,65.8,78,56.5,65.8,55.4,70.9,0,0,0,,0,0,19.7,8.6,262.7,1016.7,0.7,1,176.7,15.3,7,06:48:10,1700529490,17:25:23,1700567723,0.28,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-11-22,1700591400,77,55.4,64,77,55.4,64,52.1,67.8,0,0,0,,0,0,16.8,6.9,264.2,1014.8,0,0.8,177.6,15.4,7,06:48:58,1700615938,17:25:06,1700654106,0.32,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-11-23,1700677800,78.8,52.6,64.8,78.8,52.6,64.8,52.5,68.6,0,0,0,,0,0,11,5.8,130.1,1014.3,0.8,1.5,175.8,15.3,7,06:49:46,1700702386,17:24:50,1700740490,0.35,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-11-24,1700764200,79,53.6,64.9,79,53.6,64.9,53.6,70.1,0,0,0,,0,0,10.3,4.7,271.3,1016.3,2.2,0.8,173.9,15.2,7,06:50:34,1700788834,17:24:36,1700826876,0.39,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-11-25,1700850600,77,54.6,64.7,77,54.6,64.7,53.6,69.8,0,0,0,,0,0,11.2,5.1,247.7,1017.7,19.4,0.9,158.6,13.7,7,06:51:23,1700875283,17:24:24,1700913264,0.42,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-11-26,1700937000,78.1,55.6,66.9,78.1,55.6,66.9,54.5,67.3,0,0,0,,0,0,14.8,6.9,99.6,1018.2,60.4,0.9,146.8,12.6,6,06:52:10,1700961730,17:24:14,1700999654,0.46,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-11-27,1701023400,73.9,59.8,65.3,73.9,59.8,65.3,56.5,75.1,0.249,100,8.33,rain,0,0,19.2,11.4,77.1,1015.8,86.7,0.7,66.2,5.7,3,06:52:58,1701048178,17:24:05,1701086045,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-11-28,1701109800,68,60,63.9,68,60,63.9,59.8,86.9,0.009,100,4.17,rain,0,0,16.6,5.8,53.9,1015.6,69.3,1,87.9,7.6,4,06:53:46,1701134626,17:23:57,1701172437,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-11-29,1701196200,76.5,57.3,65.3,76.5,57.3,65.3,58.8,81,0,0,0,,0,0,17,5.8,101.5,1015.7,30.4,0.7,148.8,12.8,6,06:54:33,1701221073,17:23:52,1701258832,0.56,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-11-30,1701282600,75.7,58.9,66.4,75.7,58.9,66.4,60.5,82.6,0,0,0,rain,0,0,15,8.1,116.1,1016.6,44,0.6,132.4,11.5,6,06:55:20,1701307520,17:23:48,1701345228,0.59,Partially cloudy,Becoming cloudy in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-01,1701369000,76.2,58.5,67,76.2,58.5,67,61.2,82.6,0,0,0,,0,0,13.4,4.7,339.9,1017.1,42.4,1.2,147,12.6,6,06:56:07,1701393967,17:23:45,1701431625,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-12-02,1701455400,74.7,57.2,64.2,74.7,57.2,64.2,58.6,83.6,0,0,0,,0,0,11,5,300.6,1017.8,3.8,0.6,150.2,12.9,6,06:56:53,1701480413,17:23:44,1701518024,0.66,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-03,1701541800,77.2,54.3,65.1,77.2,54.3,65.1,55.8,75.1,0,0,0,,0,0,13,5.8,313.9,1018,40,0.8,159.2,13.6,6,06:57:39,1701566859,17:23:45,1701604425,0.69,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-04,1701628200,75.5,60.8,66.9,75.5,60.8,66.9,56.4,71.6,0.001,100,4.17,rain,0,0,11.4,6.9,340,1017,48.5,2.1,136.3,11.8,6,06:58:25,1701653305,17:23:48,1701690828,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-12-05,1701714600,75.4,56.5,64.3,75.4,56.5,64.3,53,69.5,0,0,0,,0,0,14.5,8.1,314.7,1016.2,12.6,1.2,163.1,14,6,06:59:10,1701739750,17:23:52,1701777232,0.75,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-06,1701801000,76.4,52.1,62.4,76.4,52.1,62.4,52.6,72.7,0,0,0,,0,0,11.2,4.7,252.2,1016.8,0,1.1,167.2,14.5,6,06:59:55,1701826195,17:23:58,1701863638,0.78,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-07,1701887400,74.7,52.8,62,74.7,52.8,62,53.7,75.5,0,0,0,,0,0,12.8,4.9,262.1,1016.2,0.1,1,161.7,14,6,07:00:39,1701912639,17:24:05,1701950045,0.82,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-08,1701973800,77,53.1,63.3,77,53.1,63.3,52,69.8,0,0,0,,0,0,17.4,6.9,280.1,1015.7,0,1,164.7,14.2,6,07:01:22,1701999082,17:24:14,1702036454,0.85,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-09,1702060200,76.1,51.4,62.5,76.1,51.4,62.5,50.8,69.5,0,0,0,,0,0,17.7,8.1,284,1016.5,0,1.1,167.1,14.3,6,07:02:05,1702085525,17:24:25,1702122865,0.88,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-10,1702146600,72.5,50,60.1,72.5,49.4,60,48.6,68.7,0,0,0,,0,0,21.5,11.4,265.8,1015,4.4,1.2,166.9,14.3,6,07:02:47,1702171967,17:24:37,1702209277,0.91,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-11,1702233000,74,48.3,59.8,74,48.3,59.8,47.7,67.8,0,0,0,,0,0,9.6,5.8,267.8,1015.7,0,2.2,165.7,14.2,6,07:03:28,1702258408,17:24:51,1702295691,0.95,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-12-12,1702319400,74.7,48.1,60.5,74.7,48.1,60.5,50.3,72.3,0,0,0,,0,0,13.2,5.8,134.5,1014.6,0.4,1.2,160.2,13.9,6,07:04:09,1702344849,17:25:06,1702382106,0.98,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-13,1702405800,74.7,48.7,61.2,74.7,48.7,61.2,49.2,69.7,0,0,0,,0,0,11.6,5.8,312.2,1016.4,1.5,1,162.5,14.1,6,07:04:48,1702431288,17:25:23,1702468523,0,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-14,1702492200,73.4,47.2,59.6,73.4,47.2,59.6,46.2,65.5,0,0,0,,0,0,18.6,10.3,250.3,1017.6,34.9,1.1,164.2,14.2,6,07:05:27,1702517727,17:25:42,1702554942,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-15,1702578600,75,46.1,59.1,75,44.6,59,46.4,66.2,0,0,0,,0,0,11.4,6.3,270.1,1018.6,29.5,1.7,163.8,14.1,6,07:06:05,1702604165,17:26:02,1702641362,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,VIDP,42139099999,42181099999,remote,obs,,,10
2023-12-16,1702665000,74.4,46,58.2,74.4,44.9,57.8,45.3,68,0,0,0,,0,0,15.9,5.8,311.6,1017.3,29.7,4.7,160.7,13.8,6,07:06:42,1702690602,17:26:23,1702727783,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-12-17,1702751400,74.5,46.4,60.4,74.5,46.4,60.4,46.4,64.4,0,0,0,,0,0,18.6,6.9,303.6,1018.3,0,1.3,162,14.1,6,07:07:18,1702777038,17:26:46,1702814206,0.15,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-18,1702837800,70.7,47.7,58.2,70.7,47.7,58.1,48.1,71.5,0,0,0,,0,0,22.6,11.4,268.9,1020.1,0,1.1,165.2,14.3,6,07:07:53,1702863473,17:27:10,1702900630,0.19,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-19,1702924200,71.8,46.4,58.1,71.8,44.2,57.9,44.6,64.9,0,0,0,,0,0,19.5,11.4,271.7,1020.2,2.3,1.2,167.4,14.4,6,07:08:27,1702949907,17:27:36,1702987056,0.22,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-20,1703010600,69.8,47.1,57.6,69.8,46.3,57.5,46.4,68.7,0,0,0,,0,0,15.2,8.1,267.3,1019.8,36.2,1.3,161.5,14,6,07:08:59,1703036339,17:28:02,1703073482,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-21,1703097000,71.6,46.4,57.8,71.6,45.2,57.7,48.8,75.2,0,0,0,,0,0,14.8,6.9,265.6,1017.9,39.7,0.9,157.8,13.8,6,07:09:31,1703122771,17:28:31,1703159911,0.3,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-22,1703183400,71.4,46.4,57.7,71.4,46.4,57.7,49.4,76.1,0,0,0,,0,0,9.6,8.1,273.1,1017.7,12.6,0.6,162.7,14,6,07:10:02,1703209202,17:29:00,1703246340,0.33,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-23,1703269800,73.4,53.2,61,73.4,53.2,61,52.1,75.2,0.004,100,4.17,rain,0,0,12.8,6.9,112.6,1019.4,34,1.3,155.8,13.4,6,07:10:31,1703295631,17:29:31,1703332771,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,10
2023-12-24,1703356200,74.7,49.9,60.8,74.7,49.9,60.8,52.8,77.6,0,0,0,,0,0,9.6,5.8,304.5,1021.3,12.8,0.6,161.5,13.7,6,07:10:59,1703382059,17:30:03,1703419203,0.4,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-25,1703442600,71.6,51.8,58.7,71.6,51.8,58.7,52.3,81.7,0,0,0,,0,0,13.6,6.9,257.2,1019.7,27.6,0.5,161.8,13.8,6,07:11:26,1703468486,17:30:36,1703505636,0.44,Partially cloudy,Clearing in the afternoon.,fog,VIDP,42181099999,,,,obs,,,10
2023-12-26,1703529000,69.8,46.4,57.1,69.8,45.2,57.1,51.9,85.1,0,0,0,,0,0,10.1,5.8,272.8,1019.2,34.4,1,155.5,13.5,6,07:11:51,1703554911,17:31:11,1703592071,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,VIDP,42181099999,remote,,obs,,,10
2023-12-27,1703615400,67.2,50.5,55.3,67.2,50.5,55.3,52.9,91.9,0,0,0,,0,0,11.2,5.8,255.4,1020.5,59.6,0.2,162.9,14.1,6,07:12:15,1703641335,17:31:46,1703678506,0.5,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-28,1703701800,67.2,48.7,55.1,67.2,47.7,54.8,52.3,91,0,0,0,,0,0,12.3,5.8,258.5,1019.4,58.6,0.3,137.6,11.9,6,07:12:38,1703727758,17:32:23,1703764943,0.54,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-29,1703788200,65.4,53.6,56.9,65.4,53.6,56.9,55.1,93.9,0,0,0,,0,0,10.5,5.8,207.9,1020,61.6,0.3,94.1,8.1,3,07:12:59,1703814179,17:33:01,1703851381,0.57,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-30,1703874600,66.9,55.1,58.3,66.9,55.1,58.3,55.3,90,0,0,0,,0,0,7.6,5.8,4.5,1018.7,38.8,0.5,102.6,8.8,4,07:13:19,1703900599,17:33:39,1703937819,0.6,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2023-12-31,1703961000,60.8,52.8,55.9,60.8,52.8,55.9,52,87,0,0,0,,0,0,9.8,5.8,65.9,1018.8,43.8,0.6,121.7,10.5,5,07:13:37,1703987017,17:34:19,1704024259,0.64,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-01,1704047400,61,50.5,53.7,61,50.5,53.7,48.1,81.7,0,0,0,,0,0,9.6,6.9,280.2,1018.7,13.8,0.8,151.8,13.2,6,07:13:54,1704073434,17:35:00,1704110700,0.67,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-02,1704133800,61.4,48.2,52.1,61.4,46.3,51.8,46.5,82.2,0,0,0,,0,0,8.9,6.9,277.8,1018.1,13.6,0.7,133.7,11.7,5,07:14:10,1704159850,17:35:41,1704197141,0.7,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-03,1704220200,59.1,47.8,51.4,59.1,47.3,51.2,47.7,87.8,0,0,0,,0,0,11.6,6.9,315.1,1017.9,20.8,0.6,130.6,11.2,5,07:14:24,1704246264,17:36:23,1704283583,0.73,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-04,1704306600,52.8,46.4,50.3,52.8,44.2,49.4,48.2,92.7,0,0,0,,0,0,11.2,8.1,275,1018.3,72.7,0.6,107.3,9.3,4,07:14:37,1704332677,17:37:07,1704370027,0.75,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-05,1704393000,57.2,50,53.5,57.2,49.4,53.5,51.5,92.9,0,0,0,,0,0,9.8,6.9,307,1018.2,60.8,0.5,92.7,8.2,5,07:14:48,1704419088,17:37:50,1704456470,0.8,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-06,1704479400,59,47.8,53.8,59,47.8,53.7,49.2,84.9,0,0,0,,0,0,12.1,6.9,321.7,1019.7,19.2,0.7,140.6,12.2,5,07:14:57,1704505497,17:38:35,1704542915,0.83,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-07,1704565800,63.2,47.1,52.9,63.2,47.1,52.7,46.9,81.2,0,0,0,,0,0,12.3,4.7,250.1,1020.4,21.7,0.9,152.4,13.2,6,07:15:05,1704591905,17:39:20,1704629360,0.86,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,10
2024-01-08,1704652200,59,45.5,51.7,59,45.5,51.5,48.2,88.2,0,0,0,,0,0,9.2,4.7,257.8,1020.3,18.5,0.6,151.8,13.2,6,07:15:11,1704678311,17:40:06,1704715806,0.9,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-09,1704738600,55.4,49.2,51.6,55.4,46.7,51,48.9,90.8,0,0,0,,0,0,16.6,8.1,282.4,1020.3,51.1,0.5,161.2,14,6,07:15:16,1704764716,17:40:53,1704802253,0.93,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-10,1704825000,56.2,46.4,49.5,56.2,42.3,47.7,45.7,87.4,0,0,0,,0,0,18.6,9.2,259.6,1018.9,6.4,0.9,173.2,14.9,6,07:15:19,1704851119,17:41:40,1704888700,0.96,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-11,1704911400,62.1,44.6,51.2,62.1,42.1,50,45.8,83.4,0,0,0,,0,0,15.9,6.9,256.1,1019.2,20.8,0.7,158.8,13.7,6,07:15:20,1704937520,17:42:27,1704975147,0,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-12,1704997800,63.8,41.9,50.4,63.8,39.2,49.5,44.8,83.5,0,0,0,,0,0,15.9,5.8,271.4,1018.2,34.1,0.6,177.6,15.3,7,07:15:20,1705023920,17:43:15,1705061595,0.03,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-13,1705084200,62.6,42.1,51.7,62.6,42.1,51.6,47.5,86.7,0,0,0,,0,0,10.1,4.7,42.8,1017.3,46.6,0.5,126.3,11,6,07:15:19,1705110319,17:44:04,1705148044,0.06,Partially cloudy,Becoming cloudy in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-14,1705170600,63.3,43.2,51.5,63.3,43.2,51.2,46.7,85.6,0,0,0,,0,0,12.8,5.8,270.8,1017.4,54.2,0.3,164.6,14.1,7,07:15:15,1705196715,17:44:52,1705234492,0.1,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-15,1705257000,63.8,41,50.7,63.8,37.9,49.8,44.1,80.7,0,0,0,,0,0,11.4,5.8,266.4,1016.9,47,0.8,152.2,13.1,7,07:15:10,1705283110,17:45:41,1705320941,0.13,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-16,1705343400,64.4,41.8,50.3,64.4,41.8,49,46.6,88.4,0,0,0,,0,0,11,9.2,89.2,1015,34.8,0.5,163.1,14.1,7,07:15:04,1705369504,17:46:31,1705407391,0.17,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-17,1705429800,64.4,42.8,51.5,64.4,40,50.7,45.5,82.7,0,0,0,,0,0,16.1,6.3,109.8,1015,31,0.6,172.7,14.9,7,07:14:56,1705455896,17:47:21,1705493841,0.2,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-18,1705516200,64.4,44.6,51.1,64.4,43.2,50.6,46.8,86.7,0,0,0,,0,0,10.5,5.8,137.6,1017.1,58.8,0.4,167.6,14.4,7,07:14:46,1705542286,17:48:10,1705580290,0.25,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,10
2024-01-19,1705602600,59,44.6,49.9,59,42.1,49.3,46.8,89.7,0,0,0,,0,0,10.3,6.9,123.4,1018.8,69.4,0.5,154.5,13.2,6,07:14:35,1705628675,17:49:01,1705666741,0.27,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-20,1705689000,62.6,45.5,52.7,62.6,45.5,52.3,46.9,82.3,0,0,0,,0,0,11,5.1,189.6,1019.2,50.1,0.7,158,13.5,6,07:14:22,1705715062,17:49:51,1705753191,0.31,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-21,1705775400,57.5,42.8,48.7,57.5,40,47.2,45.7,90.1,0,0,0,,0,0,19.7,8.8,256.3,1018.5,47.1,0.6,184.4,15.9,7,07:14:07,1705801447,17:50:41,1705839641,0.34,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-22,1705861800,62.6,44.6,50.8,62.6,43.2,50.4,45.1,82.7,0,0,0,,0,0,8.5,5.8,149.3,1019.5,51.7,0.6,170,14.6,7,07:13:51,1705887831,17:51:31,1705926091,0.38,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-23,1705948200,63.8,46.4,53.5,63.8,45,52.9,48.6,84.9,0,0,0,,0,0,10.5,6.9,166.3,1018.4,74.5,0.5,169.3,14.7,7,07:13:33,1705974213,17:52:22,1706012542,0.41,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-24,1706034600,60.8,47.4,52.6,60.8,47.4,52.4,48.2,85.8,0,0,0,,0,0,10.3,6.9,286.6,1018.5,58.4,0.5,174.6,15,7,07:13:14,1706060594,17:53:12,1706098992,0.45,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-25,1706121000,65.2,44.6,51.6,65.2,42.1,51.1,47.5,87.1,0,0,0,,0,0,8.7,5.8,280.6,1020.6,59.2,0.5,168.9,14.7,7,07:12:53,1706146973,17:54:03,1706185443,0.5,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-26,1706207400,69.8,43.7,54.3,69.8,43.7,54.3,45.5,76.4,0,0,0,,0,0,9.4,5.8,291.3,1021.4,32.2,0.6,181.9,15.7,7,07:12:31,1706233351,17:54:53,1706271893,0.52,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-27,1706293800,74.1,43.6,57.2,74.1,43.6,57.1,44,68.3,0,0,0,,0,0,20.8,9.4,255.2,1019.5,9.3,1.1,189.7,16.3,7,07:12:07,1706319727,17:55:43,1706358343,0.55,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-28,1706380200,66.2,46.8,55.9,66.2,46.8,55.9,48.7,78.1,0,0,0,,0,0,13,9.2,76.6,1018.1,47.3,0.8,144.3,12.4,5,07:11:42,1706406102,17:56:34,1706444794,0.58,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-29,1706466600,71.6,48.2,57.4,71.6,46.3,57.1,51.9,84.1,0,0,0,,0,0,14.8,6.9,145.5,1018,19,0.7,185.3,16.2,7,07:11:15,1706492475,17:57:24,1706531244,0.62,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-30,1706553000,67.1,50,54.9,67.1,48.4,54.8,52.5,92.3,0,0,0,,0,0,13.2,5.8,271.5,1017.2,69.5,0.3,185,15.8,7,07:10:46,1706578846,17:58:14,1706617694,0.65,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-01-31,1706639400,60.8,48.5,55,60.8,48.5,55,53.9,96.2,0.366,100,12.5,rain,0,0,15.7,9.2,71.7,1016,95.3,0.3,111.8,9.6,6,07:10:16,1706665216,17:59:03,1706704143,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-02-01,1706725800,64.5,55.7,59.3,64.5,55.7,59.3,57.6,94.1,0.68,100,16.67,rain,0,0,27.3,13.9,112,1016.1,75.8,1,124.3,10.6,4,07:09:45,1706751585,17:59:53,1706790593,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-02-02,1706812200,62.6,49.1,55.2,62.6,49.1,55.2,53.4,94.1,0,0,0,,0,0,19.2,9.2,246.9,1019.5,65.8,0.5,173.7,15,7,07:09:13,1706837953,18:00:42,1706877042,0.75,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-02-03,1706898600,71.2,44.6,57.1,71.2,43.2,56.8,47.5,74.5,0,0,0,,0,0,15.9,5.8,250.4,1018.1,77.7,1.1,184.2,15.9,7,07:08:39,1706924319,18:01:31,1706963491,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-02-04,1706985000,68,55.4,61,68,55.4,61,57,87.2,0.039,100,8.33,rain,0,0,18.6,8.1,120.9,1016.7,87.5,0.9,100,8.7,4,07:08:03,1707010683,18:02:20,1707049940,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-02-05,1707071400,68,54.1,61,68,54.1,61,55.5,83.7,0,0,0,rain,0,0,13.9,8.1,283.8,1017.8,56.7,1.2,159.1,13.7,7,07:07:26,1707097046,18:03:08,1707136388,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-02-06,1707157800,67.2,48.2,56.3,67.2,45.6,56,46.2,72.9,0,0,0,,0,0,19.5,9.2,291.3,1019.8,30.9,1.2,207.1,17.8,8,07:06:48,1707183408,18:03:56,1707222836,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
2024-02-07,1707244200,68.3,49.1,56.4,68.3,49.1,56.3,44.5,67.7,0,0,0,,0,0,24.6,11.4,269.3,1020.6,32.1,1.7,206.1,17.8,7,07:06:09,1707269769,18:04:44,1707309284,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,10
